"","state","city","zipcode","n_abi","n_abi_any_na_address_line_1","pct_abi_any_na_address_line_1","lon","lat"
"12834","WA","PUYALLUP","98371",65,1,1.54,-122.290858529535,47.1854832036893
"12835","WA","QUINCY","98848",45,3,6.67,-119.857117114559,47.2288115634246
"12836","WA","RAYMOND","98577",32,1,3.12,-123.738226088198,46.6830385677594
"12837","WA","REDMOND","98052",114,1,0.88,-122.120216046196,47.6696434979972
"12838","WA","RENTON","98055",66,2,3.03,-122.191760990506,47.483411471988
"12839","WA","RENTON","98056",46,1,2.17,-122.191760990506,47.483411471988
"12840","WA","RICHLAND","99352",106,3,2.83,-119.292698488421,46.2895120076087
"12841","WA","RIDGEFIELD","98642",36,3,8.33,-122.679942153109,45.815300335378
"12842","WA","RITZVILLE","99169",29,3,10.34,-118.37659186613,47.1219367053765
"12843","WA","RIVERSIDE","98849",5,1,20,-119.51339723452,48.5048618425209
"12844","WA","ROCHESTER","98579",15,2,13.33,-123.064859209821,46.818540756099
"12845","WA","ROYAL CITY","99357",10,1,10,-119.631798407053,46.9025849882224
"12846","WA","SEATTLE","98101",51,9,17.65,-122.303799564705,47.6176546786553
"12847","WA","SEATTLE","98104",60,4,6.67,-122.303799564705,47.6176546786553
"12848","WA","SEATTLE","98133",72,4,5.56,-122.303799564705,47.6176546786553
"12849","WA","SEATTLE","98115",98,3,3.06,-122.303799564705,47.6176546786553
"12850","WA","SEATTLE","98178",76,3,3.95,-122.303799564705,47.6176546786553
"12851","WA","SEATTLE","98122",158,2,1.27,-122.303799564705,47.6176546786553
"12852","WA","SEATTLE","98108",79,2,2.53,-122.303799564705,47.6176546786553
"12853","WA","SEATTLE","98118",198,2,1.01,-122.303799564705,47.6176546786553
"12854","WA","SEATTLE","98119",36,2,5.56,-122.303799564705,47.6176546786553
"12855","WA","SEATTLE","98121",41,2,4.88,-122.303799564705,47.6176546786553
"12856","WA","SEATTLE","98103",116,1,0.86,-122.303799564705,47.6176546786553
"12857","WA","SEATTLE","98146",47,1,2.13,-122.303799564705,47.6176546786553
"12858","WA","SEATTLE","98144",101,1,0.99,-122.303799564705,47.6176546786553
"12859","WA","SEATTLE","98168",59,1,1.69,-122.303799564705,47.6176546786553
"12860","WA","SEATTLE","98177",17,1,5.88,-122.303799564705,47.6176546786553
"12861","WA","SEATTLE","98125",81,1,1.23,-122.303799564705,47.6176546786553
"12862","WA","SEAVIEW","98644",18,2,11.11,NA,NA
"12863","WA","SEDRO WOOLLEY","98284",41,1,2.44,-122.238292855013,48.5091201547068
"12864","WA","SELAH","98942",34,3,8.82,-120.535917799918,46.6506808101867
"12865","WA","SEQUIM","98382",71,3,4.23,-123.105055002881,48.071686928354
"12866","WA","SHAW ISLAND","98286",6,2,33.33,NA,NA
"12867","WA","SHELTON","98584",68,2,2.94,-123.116868448711,47.2179574009146
"12868","WA","SHORELINE","98155",67,1,1.49,-122.345289910566,47.7555785166375
"12869","WA","SILVERDALE","98383",84,12,14.29,-122.685322970293,47.6682685858129
"12870","WA","SOUTH PRAIRIE","98385",3,2,66.67,-122.094083227663,47.1365932899142
"12871","WA","SPANAWAY","98387",63,1,1.59,-122.417600280453,47.0922969697977
"12872","WA","SPANGLE","99031",5,1,20,-117.380866056918,47.4287962552268
"12873","WA","SPOKANE","99205",153,4,2.61,-117.403930658789,47.6818692493214
"12874","WA","SPOKANE","99201",93,3,3.23,-117.403930658789,47.6818692493214
"12875","WA","SPOKANE","99202",111,2,1.8,-117.403930658789,47.6818692493214
"12876","WA","SPOKANE","99218",39,1,2.56,-117.403930658789,47.6818692493214
"12877","WA","SPOKANE","99207",81,1,1.23,-117.403930658789,47.6818692493214
"12878","WA","SPOKANE","99212",29,1,3.45,-117.403930658789,47.6818692493214
"12879","WA","SPOKANE VALLEY","99216",50,1,2,-117.211569223577,47.6584243800698
"12880","WA","SPRAGUE","99032",4,1,25,-117.974037599728,47.3044190544974
"12881","WA","ST JOHN","99171",14,1,7.14,-117.594399964976,47.093018038017
"12882","WA","STANWOOD","98292",56,1,1.79,-122.342542180665,48.2428433253493
"12883","WA","STEILACOOM","98388",7,2,28.57,-122.594985685404,47.1717722089028
"12884","WA","STEVENSON","98648",29,5,17.24,-121.898113981617,45.6913652936918
"12885","WA","SULTAN","98294",21,1,4.76,-121.807145587973,47.8740000234857
"12886","WA","SUMAS","98295",12,1,8.33,-122.270828243893,48.9948938154973
"12887","WA","SUMNER","98390",85,10,11.76,-122.235952147789,47.2195946749622
"12888","WA","SUNNYSIDE","98944",85,2,2.35,-120.014279736387,46.3094659528003
"12889","WA","SUQUAMISH","98392",5,2,40,-122.579531371684,47.722778370001
"12890","WA","TACOMA","98466",34,3,8.82,-122.42914782171,47.2541796137009
"12891","WA","TACOMA","98409",109,2,1.83,-122.42914782171,47.2541796137009
"12892","WA","TACOMA","98444",123,2,1.63,-122.42914782171,47.2541796137009
"12893","WA","TACOMA","98402",57,1,1.75,-122.42914782171,47.2541796137009
"12894","WA","TACOMA","98403",30,1,3.33,-122.42914782171,47.2541796137009
"12895","WA","TACOMA","98443",18,1,5.56,-122.42914782171,47.2541796137009
"12896","WA","TEKOA","99033",3,1,33.33,-117.075096575806,47.2256333210697
"12897","WA","TENINO","98589",25,7,28,-122.852640430951,46.8550371760511
"12898","WA","TOLEDO","98591",15,1,6.67,-122.847697350221,46.4419334156004
"12899","WA","TOPPENISH","98948",57,1,1.75,-120.308392681568,46.3834915962199
"12900","WA","TUKWILA","98188",26,1,3.85,-122.273883566033,47.4785592945285
"12901","WA","TWISP","98856",16,3,18.75,-120.119499795884,48.3614164564876
"12902","WA","UNION","98592",6,1,16.67,-123.09148571135,47.3488728983616
"12903","WA","VALLEY","99181",6,1,16.67,-117.724430185601,48.16988205601
"12904","WA","VANCOUVER","98662",83,5,6.02,-122.597925028883,45.6428216088935
"12905","WA","VANCOUVER","98665",70,2,2.86,-122.597925028883,45.6428216088935
"12906","WA","VANCOUVER","98661",99,1,1.01,-122.597925028883,45.6428216088935
"12907","WA","VASHON","98070",40,2,5,-122.475378618748,47.4221956485384
"12908","WA","WALLA WALLA","99362",138,5,3.62,-118.326241529321,46.0611579248028
"12909","WA","WAPATO","98951",51,4,7.84,-120.423232210839,46.4429208269079
"12910","WA","WASHOUGAL","98671",39,4,10.26,-122.341214159804,45.5819891055056
"12911","WA","WELLPINIT","99040",4,1,25,NA,NA
"12912","WA","WENATCHEE","98801",106,6,5.66,-120.353690927802,47.4396324525339
"12913","WA","WESTPORT","98595",14,2,14.29,-124.110951171482,46.8945213656377
"12914","WA","WHITE SALMON","98672",26,1,3.85,-121.484500544463,45.7256666869896
"12915","WA","WILSON CREEK","98860",5,1,20,-119.116940725703,47.4232526653083
"12916","WA","WOODINVILLE","98072",75,3,4,-122.137427755006,47.7544507588553
"12917","WA","WOODINVILLE","98077",16,1,6.25,-122.137427755006,47.7544507588553
"12918","WA","WOODLAND","98674",41,1,2.44,-122.745798215592,45.9171167254889
"12919","WA","YAKIMA","98901",77,1,1.3,-120.546862736525,46.5934503576605
"12920","WA","YAKIMA","98902",142,1,0.7,-120.546862736525,46.5934503576605
"12921","WA","YELM","98597",54,5,9.26,-122.633016690081,46.9411528656812
"12922","WA","ZILLAH","98953",25,1,4,-120.274031332201,46.4111144638813
"12923","WI","AFTON","53501",3,1,33.33,NA,NA
"12924","WI","ALGOMA","54201",21,1,4.76,-87.4488684700648,44.604694470097
"12925","WI","ALMENA","54805",14,5,35.71,-92.0381113249587,45.4128085379806
"12926","WI","AMBERG","54102",6,1,16.67,-87.9868969170941,45.5082368561672
"12927","WI","APPLETON","54913",42,2,4.76,-88.3826224910056,44.2894240642093
"12928","WI","APPLETON","54914",68,2,2.94,-88.3826224910056,44.2894240642093
"12929","WI","APPLETON","54911",112,1,0.89,-88.3826224910056,44.2894240642093
"12930","WI","APPLETON","54915",56,1,1.79,-88.3826224910056,44.2894240642093
"12931","WI","ASHLAND","54806",46,4,8.7,-90.8749233111531,46.5784501675489
"12932","WI","ATHELSTANE","54104",3,1,33.33,NA,NA
"12933","WI","AUBURNDALE","54412",6,1,16.67,-90.010974003045,44.6267180178207
"12934","WI","BALDWIN","54002",30,1,3.33,-92.3695299147041,44.9527881956754
"12935","WI","BARABOO","53913",62,1,1.61,-89.7323143711361,43.4709653114754
"12936","WI","BARRON","54812",24,1,4.17,-91.8429745919853,45.403238802134
"12937","WI","BAYFIELD","54814",19,1,5.26,-90.8210438752541,46.8154165582667
"12938","WI","BEAVER DAM","53916",56,1,1.79,-88.8340385861254,43.4716733111942
"12939","WI","BELOIT","53511",181,5,2.76,-88.9761504455981,42.5291326918576
"12940","WI","BENOIT","54816",1,1,100,NA,NA
"12941","WI","BIRCHWOOD","54817",8,1,12.5,-91.5507533881069,45.6576898971872
"12942","WI","BLACK EARTH","53515",15,1,6.67,-89.7464553841727,43.1329844690896
"12943","WI","BLOOMER","54724",41,2,4.88,-91.4897099295226,45.1040218945231
"12944","WI","BLOOMINGTON","53804",10,1,10,-90.927689056779,42.8962252618756
"12945","WI","BOULDER JUNCTION","54512",11,1,9.09,-89.6531519429527,46.1134863440225
"12946","WI","BRILL","54818",1,1,100,NA,NA
"12947","WI","BRODHEAD","53520",20,1,5,-89.3766126969284,42.6188618497249
"12948","WI","BROOKFIELD","53005",84,2,2.38,-88.1414701788889,43.0622316563888
"12949","WI","BRUCE","54819",15,1,6.67,-91.2727206971583,45.457008047599
"12950","WI","BRULE","54820",6,1,16.67,-91.5740599134018,46.5542274402218
"12951","WI","BURLINGTON","53105",70,1,1.43,-88.2787711674152,42.6794468307104
"12952","WI","CAMERON","54822",15,1,6.67,-91.7397158004967,45.4069022752076
"12953","WI","CAMP DOUGLAS","54618",8,1,12.5,-90.2717646689337,43.9204847889383
"12954","WI","CASCO","54205",10,1,10,-87.6178983918406,44.5519254672132
"12955","WI","CASHTON","54619",35,4,11.43,-90.7791776757404,43.7421788439257
"12956","WI","CASSVILLE","53806",11,1,9.09,-90.9905606769023,42.7165730004998
"12957","WI","CEDARBURG","53012",44,1,2.27,-87.9919769400121,43.3013385925554
"12958","WI","CHILTON","53014",38,6,15.79,-88.1613363258574,44.0294054348233
"12959","WI","CLEVELAND","53015",12,1,8.33,-87.7546601990514,43.9213171845632
"12960","WI","COCHRANE","54622",9,2,22.22,-91.8356822762861,44.2286444440382
"12961","WI","COLBY","54421",9,1,11.11,-90.3174545708118,44.9131187596731
"12962","WI","COLEMAN","54112",9,1,11.11,-88.0337699421503,45.06906092652
"12963","WI","COLFAX","54730",19,1,5.26,-91.7275791443439,44.9948859702727
"12964","WI","COLOMA","54930",12,1,8.33,-89.5244342829027,44.0350114393583
"12965","WI","COLUMBUS","53925",28,1,3.57,-89.0291499991633,43.3342142566262
"12966","WI","COTTAGE GROVE","53527",25,3,12,-89.2052714245105,43.093823298573
"12967","WI","CROSS PLAINS","53528",12,1,8.33,-89.6470564220998,43.1150922909196
"12968","WI","DALLAS","54733",13,6,46.15,-91.8141921399651,45.2589288415685
"12969","WI","DARLINGTON","53530",22,1,4.55,-90.1182702505463,42.675215898711
"12970","WI","DE FOREST","53532",32,4,12.5,-89.3248308545648,43.2020607806272
"12971","WI","DE SOTO","54624",12,1,8.33,-91.1967117356662,43.4289729593961
"12972","WI","DELAFIELD","53018",31,3,9.68,-88.3941017353258,43.0747374940414
"12973","WI","DELAVAN","53115",47,3,6.38,-88.6322544134481,42.6267799322173
"12974","WI","DODGEVILLE","53533",29,1,3.45,-90.1266316811988,42.9671452195687
"12975","WI","DOUSMAN","53118",26,1,3.85,-88.4727566993633,43.0153709450767
"12976","WI","DURAND","54736",29,2,6.9,-91.9637156387389,44.6237978304762
"12977","WI","EAGLE","53119",6,1,16.67,-88.4717036883674,42.882767647686
"12978","WI","EAGLE RIVER","54521",26,1,3.85,-89.2499236598771,45.922795022466
"12979","WI","EAST TROY","53120",25,1,4,-88.4043774759288,42.7837893249311
"12980","WI","EAU CLAIRE","54701",110,2,1.82,-91.5063812476215,44.8110634613567
"12981","WI","EAU CLAIRE","54703",104,1,0.96,-91.5063812476215,44.8110634613567
"12982","WI","EDGAR","54426",14,3,21.43,-89.9626661783969,44.9239548190214
"12983","WI","EDGERTON","53534",19,1,5.26,-89.0724934737867,42.8398936607986
"12984","WI","EDGEWATER","54834",1,1,100,NA,NA
"12985","WI","ELEVA","54738",13,1,7.69,-91.471970929729,44.5763299256768
"12986","WI","ELK MOUND","54739",14,1,7.14,-91.6862527697362,44.8720517430582
"12987","WI","ELKHORN","53121",58,4,6.9,-88.5453908417771,42.6812638417762
"12988","WI","ELROY","53929",14,1,7.14,-90.2715202086154,43.7442151686319
"12989","WI","EXELAND","54835",6,3,50,-91.2437531954565,45.664388387596
"12990","WI","FAIRWATER","53931",2,1,50,-88.8679710007619,43.7423884053815
"12991","WI","FALL RIVER","53932",5,1,20,-89.0420993580665,43.3870483579674
"12992","WI","FLORENCE","54121",16,2,12.5,-88.2424361350327,45.9241227859249
"12993","WI","FOND DU LAC","54935",151,1,0.66,-88.4515763513253,43.7641802254868
"12994","WI","FOX LAKE","53933",19,2,10.53,-88.9140744454883,43.5604555117933
"12995","WI","GAYS MILLS","54631",13,2,15.38,-90.8456726736033,43.3267342413433
"12996","WI","GENESEE DEPOT","53127",6,1,16.67,NA,NA
"12997","WI","GENOA","54632",6,1,16.67,-91.2291158586549,43.5674624523716
"12998","WI","GERMANTOWN","53022",40,3,7.5,-88.1230158484237,43.2359200245091
"12999","WI","GORDON","54838",6,1,16.67,-91.8035323807295,46.243924117953
"13000","WI","GRAFTON","53024",31,1,3.23,-87.9294562673092,43.3271147079624
"13001","WI","GREEN BAY","54301",97,2,2.06,-87.9809102536531,44.5260765383935
"13002","WI","GREEN BAY","54303",77,2,2.6,-87.9809102536531,44.5260765383935
"13003","WI","GREEN BAY","54304",84,2,2.38,-87.9809102536531,44.5260765383935
"13004","WI","GREENWOOD","54437",13,1,7.69,-90.5981715951078,44.765067514633
"13005","WI","HALES CORNERS","53130",36,1,2.78,-88.0489565554774,42.9374151187698
"13006","WI","HAMMOND","54015",13,3,23.08,-92.4385475632004,44.9689027412611
"13007","WI","HARTFORD","53027",48,1,2.08,-88.3719830126182,43.3208151726035
"13008","WI","HARTLAND","53029",64,3,4.69,-88.3453842175002,43.1004781310396
"13009","WI","HAWKINS","54530",5,2,40,-90.7147848183236,45.5078343806878
"13010","WI","HAYWARD","54843",45,2,4.44,-91.4882653607079,46.0090144593883
"13011","WI","HAZEL GREEN","53811",10,1,10,-90.4359769467961,42.537167861805
"13012","WI","HIGHLAND","53543",9,1,11.11,-90.3795234398105,43.0447599553595
"13013","WI","HILLSDALE","54733",6,3,50,-91.8141921399651,45.2589288415685
"13014","WI","HOLCOMBE","54745",5,1,20,-91.1163150429748,45.225516492477
"13015","WI","HOLMEN","54636",25,1,4,-91.2581141121539,43.9722545457435
"13016","WI","HUDSON","54016",55,4,7.27,-92.7407571788825,44.9640051794127
"13017","WI","HUMBIRD","54746",1,1,100,-90.8826988950824,44.5262813354029
"13018","WI","JANESVILLE","53545",100,1,1,-89.0125470269371,42.6804428698825
"13019","WI","JANESVILLE","53548",53,1,1.89,-89.0125470269371,42.6804428698825
"13020","WI","JEFFERSON","53549",29,1,3.45,-88.8076869208557,43.0054550590506
"13021","WI","KAUKAUNA","54130",43,2,4.65,-88.26504542245,44.2782224999037
"13022","WI","KELLNERSVILLE","54215",3,1,33.33,-87.8021313634519,44.22531345877
"13023","WI","KENOSHA","53140",79,2,2.53,-87.9162840700732,42.5932987532381
"13024","WI","KEWASKUM","53040",23,2,8.7,-88.2342919342136,43.5163200786547
"13025","WI","KINGSTON","53939",6,1,16.67,-89.12895344693,43.6923159821105
"13026","WI","LA CROSSE","54601",194,8,4.12,-91.231607824205,43.8189440329669
"13027","WI","LA CROSSE","54603",43,1,2.33,-91.231607824205,43.8189440329669
"13028","WI","LA FARGE","54639",14,1,7.14,-90.6388375001714,43.5810846291485
"13029","WI","LAKE GENEVA","53147",56,1,1.79,-88.4184029672539,42.5786374595653
"13030","WI","LAKE MILLS","53551",30,2,6.67,-88.9048954511991,43.0798612140874
"13031","WI","LAKE TOMAHAWK","54539",8,1,12.5,-89.5847795408424,45.8079255771715
"13032","WI","LAND O LAKES","54540",10,2,20,NA,NA
"13033","WI","LENA","54139",13,1,7.69,-88.0477688003458,44.951694495752
"13034","WI","LIME RIDGE","53942",6,1,16.67,-90.1576079477752,43.4675410340417
"13035","WI","LITTLE CHUTE","54140",18,3,16.67,-88.3202093759549,44.2930149802788
"13036","WI","LUCK","54853",22,2,9.09,-92.4656291283001,45.5734578656728
"13037","WI","MADISON","53719",78,5,6.41,-89.4049555273232,43.0853754702481
"13038","WI","MADISON","53704",93,2,2.15,-89.4049555273232,43.0853754702481
"13039","WI","MADISON","53711",91,1,1.1,-89.4049555273232,43.0853754702481
"13040","WI","MADISON","53703",88,1,1.14,-89.4049555273232,43.0853754702481
"13041","WI","MADISON","53718",33,1,3.03,-89.4049555273232,43.0853754702481
"13042","WI","MADISON","53716",68,1,1.47,-89.4049555273232,43.0853754702481
"13043","WI","MADISON","53717",25,1,4,-89.4049555273232,43.0853754702481
"13044","WI","MANAWA","54949",16,1,6.25,-88.9198323505641,44.4609879332647
"13045","WI","MANITOWOC","54220",119,2,1.68,-87.6818603855409,44.0995020007906
"13046","WI","MAPLE","54854",4,1,25,NA,NA
"13047","WI","MARINETTE","54143",44,2,4.55,-87.6322732434806,45.0859574634856
"13048","WI","MARKESAN","53946",18,1,5.56,-88.9907542935474,43.709629443924
"13049","WI","MARSHALL","53559",14,1,7.14,-89.0585203523578,43.1727486605538
"13050","WI","MARSHFIELD","54449",75,1,1.33,-90.1780217844986,44.666728733148
"13051","WI","MASON","54856",10,1,10,-91.0560290461553,46.4404005586652
"13052","WI","MATTOON","54450",3,1,33.33,-89.0425889471959,44.9993074557576
"13053","WI","MAYVILLE","53050",19,1,5.26,-88.5524310406089,43.4976699488012
"13054","WI","MENOMONEE FALLS","53051",87,1,1.15,-88.1044323108419,43.1481065306787
"13055","WI","MERCER","54547",11,2,18.18,-90.0521099221323,46.1643794369534
"13056","WI","MERRILL","54452",46,1,2.17,-89.6912885587094,45.1811314695485
"13057","WI","MIDDLETON","53562",49,2,4.08,-89.5086715477685,43.1100418927267
"13058","WI","MILLADORE","54454",5,1,20,-89.8547597984266,44.6058072511401
"13059","WI","MILWAUKEE","53226",59,4,6.78,-87.9373066730166,43.0546352130698
"13060","WI","MILWAUKEE","53202",120,3,2.5,-87.9373066730166,43.0546352130698
"13061","WI","MILWAUKEE","53223",118,3,2.54,-87.9373066730166,43.0546352130698
"13062","WI","MILWAUKEE","53207",108,1,0.93,-87.9373066730166,43.0546352130698
"13063","WI","MILWAUKEE","53215",186,1,0.54,-87.9373066730166,43.0546352130698
"13064","WI","MILWAUKEE","53216",215,1,0.47,-87.9373066730166,43.0546352130698
"13065","WI","MILWAUKEE","53212",234,1,0.43,-87.9373066730166,43.0546352130698
"13066","WI","MILWAUKEE","53213",86,1,1.16,-87.9373066730166,43.0546352130698
"13067","WI","MILWAUKEE","53218",180,1,0.56,-87.9373066730166,43.0546352130698
"13068","WI","MILWAUKEE","53214",105,1,0.95,-87.9373066730166,43.0546352130698
"13069","WI","MILWAUKEE","53217",61,1,1.64,-87.9373066730166,43.0546352130698
"13070","WI","MINERAL POINT","53565",14,1,7.14,-90.1817234122202,42.864530827001
"13071","WI","MINOCQUA","54548",20,1,5,-89.702282791997,45.8784352975327
"13072","WI","MONROE","53566",78,6,7.69,-89.6461201027397,42.6049568486123
"13073","WI","MONTELLO","53949",17,2,11.76,-89.3258261670035,43.7954141495945
"13074","WI","MORRISONVILLE","53571",3,1,33.33,NA,NA
"13075","WI","MOSINEE","54455",44,1,2.27,-89.6808954637205,44.7853330948964
"13076","WI","MUKWONAGO","53149",47,2,4.26,-88.3192695614922,42.8534519674436
"13077","WI","MUSKEGO","53150",32,1,3.12,-88.1327153650914,42.8869854568332
"13078","WI","NASHOTAH","53058",17,2,11.76,-88.4022363262703,43.0931957628964
"13079","WI","NECEDAH","54646",25,3,12,-90.071358576956,44.0159004148114
"13080","WI","NEENAH","54956",72,1,1.39,-88.4731186568332,44.1634900479976
"13081","WI","NEW AUBURN","54757",16,1,6.25,-91.5674960636571,45.2013944786607
"13082","WI","NEW BERLIN","53151",51,1,1.96,-88.1284848100423,42.9663739661658
"13083","WI","NEW FRANKEN","54229",11,1,9.09,NA,NA
"13084","WI","NEW LISBON","53950",20,1,5,-90.1677962877186,43.8771312963579
"13085","WI","NEW RICHMOND","54017",36,2,5.56,-92.5478857016204,45.1264636892885
"13086","WI","NIAGARA","54151",14,1,7.14,-88.0003855419214,45.7810640984213
"13087","WI","NORTH PRAIRIE","53153",15,2,13.33,-88.4063715939386,42.9376024226392
"13088","WI","NORWALK","54648",19,3,15.79,-90.6269368142922,43.8363387724705
"13089","WI","OAK CREEK","53154",68,1,1.47,-87.8983461926379,42.88568202923
"13090","WI","OAKFIELD","53065",8,1,12.5,-88.5487050942196,43.6839486985899
"13091","WI","OCONOMOWOC","53066",91,1,1.1,-88.5075704197643,43.1007074157675
"13092","WI","ONALASKA","54650",75,1,1.33,-91.2275971620926,43.8930405137057
"13093","WI","OSCEOLA","54020",32,4,12.5,-92.6922797019957,45.3234673291416
"13094","WI","OSHKOSH","54901",102,1,0.98,-88.5592820205248,44.0179374902134
"13095","WI","OSSEO","54758",21,1,4.76,-91.2220750233697,44.5810845679413
"13096","WI","OWEN","54460",8,1,12.5,-90.5723987212665,44.9493421671522
"13097","WI","PEMBINE","54156",12,1,8.33,-87.9939365749146,45.6350149773397
"13098","WI","PEWAUKEE","53072",63,1,1.59,-88.2521732735603,43.0855800484784
"13099","WI","PEWAUKEE","53072",63,1,1.59,-88.2187804786616,43.0668589927177
